분기,업종,등급,고용비중_최신pct,명목국면,명목생산YoY,고용YoY,사용PPI항목,PPI최소,PPI최대,실질하한,실질상한,부호안정,불안정유형,실질기준국면
2022Q2,목재종이,A,0.37272489767482364,S1,14.229695034439294,1.1363636363636465,목재및종이제품,9.565868,9.565868,4.256642255085574,4.256642255085574,True,,S1
2022Q2,섬유의복,A,0.029608987198467298,S2,220.00000000000009,-11.363636363636363,섬유및의복,8.482523,8.482523,194.9783902057662,194.9783902057662,True,,S2
2022Q2,운송장비,A,14.201863624488373,S2,6.588441837118797,-2.570006222775356,운송장비,1.807567,1.807567,4.695991641877462,4.695991641877462,True,,S2
2022Q2,전기전자,C,24.365583906644606,S1,19.06658814361053,11.227757285882213,전기장비; 컴퓨터전자및광학기기,-2.715763,6.558622,11.738108009327064,22.390421938150705,True,,S1
2022Q3,기계,A,51.19219716102064,S2,9.803121847841489,-3.7933616171699542,기계및장비,5.902253,5.902253,3.6834616236554263,3.6834616236554263,True,,S2
2022Q3,목재종이,A,0.37272489767482364,S1,8.598726106527387,2.298850574712641,목재및종이제품,7.811725,7.811725,0.7299772882099598,0.7299772882099598,True,,S1
2022Q3,비금속,A,0.15936601933292693,S2,33.69884553316507,-3.745318352059923,비금속광물제품,15.508038,15.508038,15.74852092385559,15.74852092385559,True,,S2
2022Q3,섬유의복,A,0.029608987198467298,S2,296.00000000000006,-11.363636363636363,섬유및의복,8.431665,8.431665,265.2069715981951,265.2069715981951,True,,S2
2022Q3,운송장비,A,14.201863624488373,S2,9.322909729250297,-0.7556994983171417,운송장비,2.384706,2.384706,6.776601701869711,6.776601701869711,True,,S2
2022Q3,음식료,A,0.5529913785596099,S1,13.86510743606637,5.769230769230771,음식료품,10.124739,10.124739,3.3964833606247025,3.3964833606247025,True,,S1
2022Q3,전기전자,C,24.365583906644606,S1,13.792097021529548,9.08648187979384,전기장비; 컴퓨터전자및광학기기,-3.465108,6.588635,6.758189577650131,17.876650259814397,True,,S1
2022Q4,기계,A,51.19219716102064,S4,-8.447120157116705,-4.635313375515471,기계및장비,4.222395,4.222395,-12.156231064462386,-12.156231064462386,True,,S4
2022Q4,목재종이,A,0.37272489767482364,S4,-49.854039744705545,-1.4981273408239737,목재및종이제품,6.684454,6.684454,-52.99600047135784,-52.99600047135784,True,,S4
2022Q4,석유화학,C,0.539057737525037,S1,42.66686889180007,11.023622047244096,석탄및석유제품; 화학제품,4.999581,27.324117,12.050153775502004,35.87375066934797,True,,S1
2022Q4,섬유의복,A,0.029608987198467298,S1,698.1666666666666,64.1025641025641,섬유및의복,7.980595,7.980595,639.1760220127206,639.1760220127206,True,,S1
2022Q4,운송장비,A,14.201863624488373,S1,39.99013394114541,2.5108612317914725,운송장비,2.782238,2.782238,36.200706138686556,36.200706138686556,True,,S1
2022Q4,음식료,A,0.5529913785596099,S1,33.32604186139836,16.962025316455698,음식료품,11.582392,11.582392,19.486631780933994,19.486631780933994,True,,S1
2022Q4,전기전자,C,24.365583906644606,S4,-7.753161436961752,-2.82984931452096,전기장비; 컴퓨터전자및광학기기,-3.453106,7.131336,-13.893691605751801,-4.4538516557164005,True,,S4
2022Q4,철강,B,8.437690498998519,S4,-15.233822216149884,-3.0181086519114664,철강1차제품,0.900736,0.900736,-15.99052579373642,-15.99052579373642,True,,S4
2023Q1,기계,A,51.19219716102064,S4,-3.5522026508665205,-9.747631557996971,기계및장비,3.591151,3.591151,-6.89571800478066,-6.89571800478066,True,,S4
2023Q1,목재종이,A,0.37272489767482364,S4,-49.38055281092698,-3.3707865168539297,목재및종이제품,3.29063,3.29063,-50.9931857429149,-50.9931857429149,True,,S4
2023Q1,비금속,A,0.15936601933292693,S2,31.799127014996344,-2.661596958174905,비금속광물제품,14.140653,14.140653,15.470801638918562,15.470801638918562,True,,S2
2023Q1,석유화학,C,0.539057737525037,S1,68.6169252577779,22.83464566929134,석탄및석유제품; 화학제품,-2.467693,1.179277,66.65164078784423,72.88315066491546,True,,S1
2023Q1,섬유의복,A,0.029608987198467298,S1,373.66666666666674,35.897435897435905,섬유및의복,6.582208,6.582208,344.4143873118736,344.4143873118736,True,,S1
2023Q1,운송장비,A,14.201863624488373,S1,34.689526092846926,9.135483870967745,운송장비,2.129458,2.129458,31.88117192675881,31.88117192675881,True,,S1
2023Q1,음식료,A,0.5529913785596099,S1,34.716876930776806,17.189631650750336,음식료품,10.210921,10.210921,22.235505981096736,22.235505981096736,True,,S1
2023Q1,철강,B,8.437690498998519,S4,-11.352948554581854,-4.304461942257221,철강1차제품,-1.117483,-1.117483,-10.351137759349161,-10.351137759349161,True,,S4
2023Q2,목재종이,A,0.37272489767482364,S4,-52.43016966733348,-3.3707865168539297,목재및종이제품,0.371635,0.371635,-52.60630123972124,-52.60630123972124,True,,S4
2023Q2,비금속,A,0.15936601933292693,S2,24.113681909273097,-3.0888030888030937,비금속광물제품,9.772844,9.772844,13.064103458295296,13.064103458295296,True,,S2
2023Q2,석유화학,C,0.539057737525037,S1,45.18449021597293,21.12403100775193,석탄및석유제품; 화학제품,-27.250553,-5.261011,53.246822399564486,99.56782656502246,True,,S1
2023Q2,섬유의복,A,0.029608987198467298,S1,273.95833333333326,12.82051282051282,섬유및의복,5.080852,5.080852,255.8767617656291,255.8767617656291,True,,S1
2023Q2,운송장비,A,14.201863624488373,S1,44.506837458582574,5.467203167912116,운송장비,1.675036,1.675036,42.126172897133344,42.126172897133344,True,,S1
2023Q2,음식료,A,0.5529913785596099,S1,22.16846783963542,14.052697616060229,음식료품,7.2172,7.2172,13.944840790130165,13.944840790130165,True,,S1
2023Q2,전기전자,C,24.365583906644606,S1,7.759641743531831,4.493276484093145,전기장비; 컴퓨터전자및광학기기,-5.881184,5.284577,2.3508331552985373,14.493197346991504,True,,S1
2023Q2,철강,B,8.437690498998519,S4,-13.494612178357956,-2.9868073878628,철강1차제품,-8.164937,-8.164937,-5.803529724107614,-5.803529724107614,True,,S4
2023Q3,기계,A,51.19219716102064,S4,-2.0222097805846277,-8.356031128404673,기계및장비,1.423565,1.423565,-3.3974104347294753,-3.3974104347294753,True,,S4
2023Q3,목재종이,A,0.37272489767482364,S4,-45.749012381946585,-5.61797752808989,목재및종이제품,-1.415579,-1.415579,-44.97001953477678,-44.97001953477678,True,,S4
2023Q3,비금속,A,0.15936601933292693,S4,-6.753118133143532,-2.334630350194556,비금속광물제품,6.309999,6.309999,-12.287759623761762,-12.287759623761762,True,,S4
2023Q3,석유화학,C,0.539057737525037,S1,52.25144924265754,20.345489443378128,석탄및석유제품; 화학제품,-16.962032,-4.78972,59.91072523120145,83.35160759552491,True,,S1
2023Q3,섬유의복,A,0.029608987198467298,N,166.49831649831648,0.0,섬유및의복,3.91342,3.91342,156.46188576828334,156.46188576828334,True,,S2
2023Q3,운송장비,A,14.201863624488373,S1,36.63975187186082,7.077041208088053,운송장비,1.305743,1.305743,34.87858420016803,34.87858420016803,True,,S1
2023Q3,음식료,A,0.5529913785596099,S1,17.93837890549419,12.72727272727272,음식료품,4.274954,4.274954,13.103266298726158,13.103266298726158,True,,S1
2023Q3,전기전자,C,24.365583906644606,S1,13.393470030739008,7.254464285714279,전기장비; 컴퓨터전자및광학기기,-5.758483,5.871413,7.104899063488457,20.322203674564165,True,,S1
2023Q3,철강,B,8.437690498998519,S4,-9.898771069811884,-2.6686434395848724,철강1차제품,-6.150567,-6.150567,-3.9938483909773725,-3.9938483909773725,True,,S4
2024Q1,기계,A,51.19219716102064,S2,15.921483512916002,-0.6386394509817706,기계및장비,1.710218,1.710218,13.97230857662306,13.97230857662306,True,,S2
2024Q1,목재종이,A,0.37272489767482364,S2,17.251718590024858,-7.36434108527132,목재및종이제품,-2.013078,-2.013078,19.660579388364564,19.660579388364564,True,,S2
2024Q1,비금속,A,0.15936601933292693,S4,-4.813588221792308,-2.34375,비금속광물제품,3.112378,3.112378,-7.68672624521598,-7.68672624521598,True,,S4
2024Q1,석유화학,C,0.539057737525037,S3,-3.235416397861024,1.6025641025640969,석탄및석유제품; 화학제품,-0.412625,-0.23966,-3.0029532756815303,-2.8344872006727972,True,,S3
2024Q1,섬유의복,A,0.029608987198467298,S2,20.126671358198458,-28.301886792452837,섬유및의복,1.525764,1.525764,18.321366543174666,18.321366543174666,True,,S2
2024Q1,음식료,A,0.5529913785596099,S3,-1.2868471284541272,2.211874272409786,음식료품,1.336309,1.336309,-2.5885649026886504,-2.5885649026886504,True,,S3
2024Q1,전기전자,C,24.365583906644606,S1,9.120228384459782,1.4195474108010586,전기장비; 컴퓨터전자및광학기기,0.627922,4.02618,4.896890748520999,8.439314074735439,True,,S1
2024Q1,철강,B,8.437690498998519,S3,-8.790854410582504,2.1722435545803664,철강1차제품,-6.950303,-6.950303,-1.978030525540031,-1.978030525540031,True,,S3
2024Q2,기계,A,51.19219716102064,S1,17.514539895264726,2.7249012972363262,기계및장비,1.521052,1.521052,15.753863440328363,15.753863440328363,True,,S1
2024Q2,목재종이,A,0.37272489767482364,S2,25.96370999143369,-8.139534883720934,목재및종이제품,-0.999156,-0.999156,27.234985988032268,27.234985988032268,True,,S2
2024Q2,비금속,A,0.15936601933292693,S2,5.419369990899203,-7.171314741035861,비금속광물제품,1.3865,1.3865,3.9777189180997485,3.9777189180997485,True,,S2
2024Q2,석유화학,C,0.539057737525037,S3,-9.047036826957443,0.4799999999999915,석탄및석유제품; 화학제품,1.353315,8.255039,-15.982697883428266,-10.261481656478077,True,,S3
2024Q2,섬유의복,A,0.029608987198467298,S4,-6.908077994428963,-13.636363636363637,섬유및의복,0.65006,0.65006,-7.509322890049908,-7.509322890049908,True,,S4
2024Q2,운송장비,A,14.201863624488373,S3,-1.0242605255896708,1.7683037606734064,운송장비,2.364413,2.364413,-3.3104019514962446,-3.3104019514962446,True,,S3
2024Q2,음식료,A,0.5529913785596099,S1,5.6871913418093945,4.4004400440043945,음식료품,1.053945,1.053945,4.584923767013138,4.584923767013138,True,,S1
2024Q2,철강,B,8.437690498998519,S3,-12.388044560212986,3.4486510008703286,철강1차제품,-7.232553,-7.232553,-5.557436069371391,-5.557436069371391,True,,S3
2024Q3,기계,A,51.19219716102064,S1,21.87587197768224,3.4515090400877524,기계및장비,1.694086,1.694086,19.845584705567077,19.845584705567077,True,,S1
2024Q3,목재종이,A,0.37272489767482364,S2,4.576827715606768,-16.26984126984127,목재및종이제품,1.150372,1.150372,3.3874870134998236,3.3874870134998236,True,,S2
2024Q3,비금속,A,0.15936601933292693,S4,-9.465963025656343,-5.976095617529875,비금속광물제품,0.23804,0.23804,-9.680958472109335,-9.680958472109335,True,,S4
2024Q3,석유화학,C,0.539057737525037,S4,-15.80477933369142,-0.6379585326953707,석탄및석유제품; 화학제품,-2.832508,1.706885,-17.217776686102837,-13.350423137083157,True,,S4
2024Q3,섬유의복,A,0.029608987198467298,S2,40.17687934301959,-2.564102564102566,섬유및의복,0.279072,0.279072,39.78677359820362,39.78677359820362,True,,S2
2024Q3,운송장비,A,14.201863624488373,S1,5.919587772828883,0.3107445918489215,운송장비,2.156633,2.156633,3.6835148754646996,3.6835148754646996,True,,S1
2024Q3,음식료,A,0.5529913785596099,S1,7.54395059946058,5.184331797235031,음식료품,0.843649,0.843649,6.644247472104636,6.644247472104636,True,,S1
2024Q3,전기전자,C,24.365583906644606,S3,-2.424309700705773,1.3943808532778323,전기장비; 컴퓨터전자및광학기기,3.777048,4.112645,-6.278732713692714,-5.97565436695191,True,,S3
2024Q3,철강,B,8.437690498998519,S3,-12.759066889454685,6.005875312806008,철강1차제품,-5.567913,-5.567913,-7.615159336100119,-7.615159336100119,True,,S3
2025Q1,기계,A,51.19219716102064,S1,15.94577716701846,6.583689920278402,기계및장비,1.181568,1.181568,14.591797161137542,14.591797161137542,True,,S1
2025Q1,목재종이,A,0.37272489767482364,S1,129.15237323021267,100.418410041841,목재및종이제품,2.181287,2.181287,124.26060578999429,124.26060578999429,True,,S1
2025Q1,비금속,A,0.15936601933292693,S4,-32.3159599021668,-25.6,비금속광물제품,-1.067588,-1.067588,-31.585575718265922,-31.585575718265922,True,,S4
2025Q1,석유화학,C,0.539057737525037,S4,-43.3165126333038,-1.104100946372244,석탄및석유제품; 화학제품,0.452002,0.811655,-43.77288284108004,-43.57157026427786,True,,S4
2025Q1,섬유의복,A,0.029608987198467298,S4,-4.896309314586988,-10.526315789473683,섬유및의복,-0.300567,-0.300567,-4.609597242731556,-4.609597242731556,True,,S4
2025Q1,운송장비,A,14.201863624488373,S2,6.304594063666169,-2.2688330871491917,운송장비,1.28477,1.28477,4.956148948816463,4.956148948816463,True,,S2
2025Q1,음식료,A,0.5529913785596099,S4,-12.937596117034044,-8.883826879271073,음식료품,1.816981,1.816981,-14.491273432114482,-14.491273432114482,True,,S4
2025Q1,전기전자,C,24.365583906644606,S2,4.325631703897304,-3.1039321036241074,전기장비; 컴퓨터전자및광학기기,1.951744,3.151301,1.1384545735368734,2.328442467739733,True,,S2
2025Q1,철강,B,8.437690498998519,S3,-11.307054276940642,4.724578546118319,철강1차제품,-2.761628,-2.761628,-8.788121500985879,-8.788121500985879,True,,S3
2025Q2,기계,A,51.19219716102064,S1,21.41755812200161,7.688480148244747,기계및장비,1.298897,1.298897,19.860691199827762,19.860691199827762,True,,S1
2025Q2,목재종이,A,0.37272489767482364,S1,135.46213292117466,100.84388185654008,목재및종이제품,1.278737,1.278737,132.48920740507916,132.48920740507916,True,,S1
2025Q2,비금속,A,0.15936601933292693,S4,-37.9264251301902,-20.60085836909872,비금속광물제품,-0.858568,-0.858568,-37.388865968962605,-37.388865968962605,True,,S4
2025Q2,석유화학,C,0.539057737525037,S4,-50.165702264397424,-10.031847133757966,석탄및석유제품; 화학제품,-9.100965,-2.383797,-48.94874395431814,-45.17620815710247,True,,S4
2025Q2,섬유의복,A,0.029608987198467298,S4,-2.847396768402155,-10.526315789473683,섬유및의복,-0.48011,-0.48011,-2.378707179441375,-2.378707179441375,True,,S4
2025Q2,운송장비,A,14.201863624488373,S4,-1.1127267990946987,-2.1898244570068397,운송장비,1.1549,1.1549,-2.241736978727382,-2.241736978727382,True,,S4
2025Q2,음식료,A,0.5529913785596099,S4,-18.541992891407546,-30.45310853530031,음식료품,2.651297,2.651297,-20.645905615208683,-20.645905615208683,True,,S4
2025Q2,전기전자,C,24.365583906644606,S4,-3.498117545216406,-4.584819154355579,전기장비; 컴퓨터전자및광학기기,-0.769807,-0.015922,-3.4827500686823387,-2.749476205509749,True,,S4
2025Q2,철강,B,8.437690498998519,S1,1.369630686482437,3.0707750552108504,철강1차제품,-2.648125,-2.648125,4.127044996804052,4.127044996804052,True,,S1
2025Q3,기계,A,51.19219716102064,S3,-0.0965560400941645,3.3654257229338125,기계및장비,0.826918,0.826918,-0.9159002956870888,-0.9159002956870888,True,,S3
2025Q3,목재종이,A,0.37272489767482364,S1,129.23234653338457,123.22274881516586,목재및종이제품,-0.469573,-0.469573,130.31383813251858,130.31383813251858,True,,S1
2025Q3,비금속,A,0.15936601933292693,S4,-46.38706602632253,-22.881355932203384,비금속광물제품,-0.890529,-0.890529,-45.905337368133594,-45.905337368133594,True,,S4
2025Q3,석유화학,C,0.539057737525037,S3,-44.48493192959134,2.5682182985553803,석탄및석유제품; 화학제품,-5.115004,-1.646068,-43.555822383991064,-41.49225861757041,True,,S3
2025Q3,섬유의복,A,0.029608987198467298,S4,-26.8400180261379,-10.526315789473683,섬유및의복,-0.048773,-0.048773,-26.804318296300554,-26.804318296300554,True,,S4
2025Q3,운송장비,A,14.201863624488373,S2,4.627688865697821,-3.044203502919096,운송장비,1.512803,1.512803,3.0684660196978353,3.0684660196978353,True,,S2
2025Q3,음식료,A,0.5529913785596099,S4,-17.463678355900235,-28.368017524644028,음식료품,3.015556,3.015556,-19.87974938066659,-19.87974938066659,True,,S4
2025Q3,철강,B,8.437690498998519,S2,11.980076752368252,-0.5439802935440774,철강1차제품,-2.675361,-2.675361,15.05830168285367,15.05830168285367,True,,S2
2025Q4,기계,A,51.19219716102064,S1,3.707439849329264,6.0580067549455885,기계및장비,0.985607,0.985607,2.6952680982837984,2.6952680982837984,True,,S1
2025Q4,목재종이,A,0.37272489767482364,S1,180.21049274437888,120.09345794392524,목재및종이제품,-1.563883,-1.563883,184.6622777129444,184.6622777129444,True,,S1
2025Q4,비금속,A,0.15936601933292693,S2,31.884700665188493,-27.642276422764223,비금속광물제품,-1.13114,-1.13114,33.39356867793204,33.39356867793204,True,,S2
2025Q4,석유화학,C,0.539057737525037,S3,-38.83673994295156,4.815409309791341,석탄및석유제품; 화학제품,-1.766784,0.108463,-38.903007573846736,-37.73668159551201,True,,S3
2025Q4,섬유의복,A,0.029608987198467298,N,-18.659812409812403,0.0,섬유및의복,0.068723,0.068723,-18.715673437555914,-18.715673437555914,True,,S4
2025Q4,운송장비,A,14.201863624488373,S4,-13.761383046661424,-5.295280167402927,운송장비,1.305757,1.305757,-14.87293564832789,-14.87293564832789,True,,S4
2025Q4,음식료,A,0.5529913785596099,S4,-15.288713081501893,-32.6109391124871,음식료품,2.674292,2.674292,-17.49513410961908,-17.49513410961908,True,,S4
2025Q4,철강,B,8.437690498998519,S2,4.7096403773498,-0.6778268460511438,철강1차제품,-0.24194,-0.24194,4.9635892852665675,4.9635892852665675,True,,S2
2026Q1,기계,A,51.19219716102064,S4,-9.626244330726308,-1.900747971813621,기계및장비,0.961164,0.961164,-10.48661476478847,-10.48661476478847,True,,S4
2026Q1,목재종이,A,0.37272489767482364,S4,-14.28960261295591,-10.647181628392488,목재및종이제품,-0.658498,-0.658498,-13.721460153638422,-13.721460153638422,True,,S4
2026Q1,비금속,A,0.15936601933292693,S2,40.920195439739416,-2.1505376344086,비금속광물제품,-1.092048,-1.092048,42.47610287162695,42.47610287162695,True,,S2
2026Q1,석유화학,C,0.539057737525037,S4,-10.036801605888256,-0.797448165869219,석탄및석유제품; 화학제품,1.773647,2.884615,-12.55913394426198,-11.604623548459703,True,,S4
2026Q1,섬유의복,A,0.029608987198467298,N,-9.2397531137968,0.0,섬유및의복,1.091045,1.091045,-10.21930094183594,-10.21930094183594,True,,S4
2026Q1,운송장비,A,14.201863624488373,S2,20.119787815833988,-1.0035668943836562,운송장비,1.37931,1.37931,18.4855053914196,18.4855053914196,True,,S2
2026Q1,음식료,A,0.5529913785596099,S2,3.367344657191196,-21.5,음식료품,1.862968,1.862968,1.4768631689498601,1.4768631689498601,True,,S2
2026Q1,전기전자,C,24.365583906644606,S4,-7.049417233574484,-1.3067740340467648,전기장비; 컴퓨터전자및광학기기,4.121779,10.95583,-16.227400789642587,-10.728971729895697,True,,S4
2026Q1,철강,B,8.437690498998519,S2,53.82520740923593,-0.7997539218701943,철강1차제품,0.947531,0.947531,52.3813469090551,52.3813469090551,True,,S2
2026Q2,기계,A,51.19219716102064,S4,-19.547350877543444,-6.339722447939078,기계및장비,1.258387,1.258387,-20.547174899737886,-20.547174899737886,True,,S4
2026Q2,목재종이,A,0.37272489767482364,S4,-12.897127553431709,-10.084033613445376,목재및종이제품,2.823862,2.823862,-15.289242445913676,-15.289242445913676,True,,S4
2026Q2,비금속,A,0.15936601933292693,S2,45.67070435172722,-1.0810810810810811,비금속광물제품,3.414748,3.414748,40.860667524642835,40.860667524642835,True,,S2
2026Q2,석유화학,C,0.539057737525037,S3,-6.729849384858399,9.557522123893802,석탄및석유제품; 화학제품,19.155359,71.255265,-45.537352901155124,-21.723914561709645,True,,S3
2026Q2,섬유의복,A,0.029608987198467298,N,-12.319670818395734,0.0,섬유및의복,3.359752,3.359752,-15.169756617058972,-15.169756617058972,True,,S4
2026Q2,운송장비,A,14.201863624488373,S2,19.64333200865325,-0.7848147472166445,운송장비,2.049546,2.049546,17.240435355443175,17.240435355443175,True,,S2
2026Q2,철강,B,8.437690498998519,S2,32.648709569813406,-1.1427405366799317,철강1차제품,5.881012,5.881012,25.280923429229606,25.280923429229606,True,,S2
